"","Dates","Top 10 Gross","%Â± LW","Overall Gross","%Â± LW.1","Releases","#1 Release
            ","Genre
            ","Budget
            ","Running Time
            ","Week","Long Weekend
            ","Year"
"576","Dec 3-6","$7,536,546","-6.9%","$8,613,302","-10.8%","19","In the Heart of the Sea","-","-","-",49,"false",2015
"577","Nov 26-29","$8,097,527","-24.3%","$9,654,905","-18%","20","The Good Dinosaur","-","-","-",48,"false",2015
"578","Nov 19-22","$10,698,653","+18.6%","$11,770,782","+18.1%","20","The Hunger Games: Mockingjay - Part 2","-","-","-",47,"false",2015
"579","Nov 12-15","$9,023,754","-12.4%","$9,963,185","-13.3%","20","Spectre","-","-","-",46,"false",2015
"580","Nov 5-8","$10,297,498","+42.5%","$11,496,250","+24.7%","20","Spectre","-","-","-",45,"false",2015
"581","Oct 29-Nov 1","$7,226,717","-13.6%","$9,220,101","-3.6%","20","Belli di papà","-","-","-",44,"false",2015
"582","Oct 22-25","$8,365,294","-28.5%","$9,566,035","-25.5%","20","Io che amo solo te","-","-","-",43,"false",2015
"583","Oct 15-18","$11,695,370","-6%","$12,840,706","-2.8%","20","Hotel Transylvania 2","-","-","-",42,"false",2015
"584","Oct 8-11","$12,445,277","+3.8%","$13,212,316","+1.7%","20","Hotel Transylvania 2","-","-","-",41,"false",2015
"585","Oct 1-4","$11,991,587","+6.9%","$12,992,656","+8.4%","20","Inside Out","-","-","-",40,"false",2015
"586","Sep 24-27","$11,213,806","+9.5%","$11,990,659","+7.2%","20","Inside Out","-","-","-",39,"false",2015
"587","Sep 17-20","$10,244,294","+39.2%","$11,189,503","+36.7%","20","Inside Out","-","-","-",38,"false",2015
"588","Sep 10-13","$7,361,065","-24.9%","$8,188,210","-19.1%","20","Minions","-","-","-",37,"false",2015
"589","Sep 3-6","$9,798,215","-4.8%","$10,125,210","-3.5%","20","Minions","-","-","-",36,"false",2015
"590","Aug 27-30","$10,296,577","+141.4%","$10,490,726","+137.2%","20","Minions","-","-","-",35,"false",2015
"591","Aug 20-23","$4,266,239","+17.8%","$4,422,646","+13.3%","18","Mission: Impossible - Rogue Nation","-","-","-",34,"false",2015
"592","Aug 13-16","$3,621,839","+128.7%","$3,904,199","+146.5%","20","Ant-Man","-","-","-",33,"false",2015
"593","Aug 6-9","$1,583,854","-43.5%","$1,583,854","-43.5%","10","Pixels","-","-","-",32,"false",2015
"594","Jul 30-Aug 2","$2,801,073","+23.9%","$2,801,073","+23.9%","10","Pixels","-","-","-",31,"false",2015
"595","Jul 23-26","$2,261,614","-4%","$2,261,614","-4.7%","10","Spy","-","-","-",30,"false",2015
"596","Jul 16-19","$2,354,812","-10%","$2,373,342","-9.3%","11","Spy","-","-","-",29,"false",2015
"597","Jul 9-12","$2,617,410","+48.2%","$2,617,410","+48.2%","10","Terminator Genisys","-","-","-",28,"false",2015
"598","Jul 2-5","$1,766,559","-54.3%","$1,766,559","-54.3%","10","Ted 2","-","-","-",27,"false",2015
"599","Jun 25-28","$3,864,943","-25.8%","$3,864,943","-25.8%","10","Ted 2","-","-","-",26,"false",2015
"600","Jun 18-21","$5,209,859","-42.2%","$5,209,859","-42.2%","10","Jurassic World","-","-","-",25,"false",2015
"601","Jun 11-14","$9,013,686","+182.2%","$9,013,686","+182.2%","10","Jurassic World","-","-","-",24,"false",2015
"602","Jun 4-7","$3,193,712","-25.1%","$3,193,712","-25.1%","10","Fury","-","-","-",23,"false",2015
"603","May 28-31","$4,262,163","-42.4%","$4,262,163","-42.4%","10","San Andreas","-","-","-",22,"false",2015
"604","May 21-24","$7,401,499","+87.4%","$7,401,499","+71.8%","10","Youth","-","-","-",21,"false",2015
"605","May 14-17","$3,949,255","+21.9%","$4,308,265","+14%","15","Mad Max: Fury Road","-","-","-",20,"false",2015
"606","May 7-10","$3,239,970","-63.7%","$3,779,793","-61.1%","19","Avengers: Age of Ultron","-","-","-",19,"false",2015
"607","Apr 30-May 3Mayweather/Pacquiao Fight","$8,936,970","-24.9%","$9,706,870","-22.4%","19","Avengers: Age of Ultron","-","-","-",18,"false",2015
"608","Apr 23-26","$11,897,262","+105.3%","$12,502,781","+94.6%","19","Avengers: Age of Ultron","-","-","-",17,"false",2015
"609","Apr 16-19","$5,796,469","-20.3%","$6,426,290","-18.8%","20","Furious 7","-","-","-",16,"false",2015
"610","Apr 9-12","$7,271,651","-46.8%","$7,914,252","-46.1%","20","Furious 7","-","-","-",15,"false",2015
"611","Apr 2-5","$13,673,647","+109%","$14,680,150","+103.3%","20","Furious 7","-","-","-",14,"false",2015
"612","Mar 26-29","$6,541,991","-35.9%","$7,220,102","-34.1%","20","Cinderella","-","-","-",13,"false",2015
"613","Mar 19-22","$10,199,304","-14.7%","$10,954,163","-14.9%","20","Cinderella","-","-","-",12,"false",2015
"614","Mar 12-15","$11,962,816","+57.5%","$12,867,259","+48.9%","19","Cinderella","-","-","-",11,"false",2015
"615","Mar 5-8","$7,595,968","-18.7%","$8,644,417","-23.4%","20","Focus","-","-","-",10,"false",2015
"616","Feb 26-Mar 1","$9,343,784","-13.2%","$11,281,487","-3.6%","20","The SpongeBob Movie: Sponge Out of Water","-","-","-",9,"false",2015
"617","Feb 19-22","$10,766,939","-29.1%","$11,700,809","-28.1%","18","Fifty Shades of Grey","-","-","-",8,"false",2015
"618","Feb 12-15","$15,186,550","+97.6%","$16,265,921","+77.4%","19","Fifty Shades of Grey","-","-","-",7,"false",2015
"619","Feb 5-8","$7,683,856","-30.1%","$9,169,702","-25.4%","19","Night at the Museum: Secret of the Tomb","-","-","-",6,"false",2015
"620","Jan 29-Feb 1","$10,987,089","+7%","$12,285,486","+7.2%","19","Night at the Museum: Secret of the Tomb","-","-","-",5,"false",2015
"621","Jan 22-25","$10,267,698","-20.3%","$11,462,893","-20.7%","20","Exodus: Gods and Kings","-","-","-",4,"false",2015
"622","Jan 15-18","$12,875,687","-8.2%","$14,461,477","-7.7%","20","Exodus: Gods and Kings","-","-","-",3,"false",2015
"623","Jan 8-11","$14,025,256","-49.3%","$15,665,812","-46.2%","20","American Sniper","-","-","-",2,"false",2015
"624","Jan 1-4","$27,686,488","-4.3%","$29,129,549","-3.8%","15","Si accettano miracoli","-","-","-",1,"false",2015
"625","Dec 29-Jan 1, 2017","$13,887,772","+58.5%","$15,761,455","+71.2%","20","Moana","-","-","-",52,"false",2016
"626","Dec 22-25","$8,761,632","+2.6%","$9,204,701","-0.1%","20","Moana","-","-","-",51,"false",2016
"627","Dec 15-18","$8,536,527","+1.8%","$9,214,094","-8.3%","28","Rogue One: A Star Wars Story","-","-","-",50,"false",2016
"628","Dec 8-11","$8,383,714","+11%","$10,050,900","+19.2%","34","Sully","-","-","-",49,"false",2016
"629","Dec 1-4","$7,554,164","-11.6%","$8,434,722","-15.8%","28","Sully","-","-","-",48,"false",2016
"630","Nov 24-27","$8,542,097","-23%","$10,018,829","-19.4%","35","Fantastic Beasts and Where to Find Them","-","-","-",47,"false",2016
"631","Nov 17-20","$11,092,067","+55.3%","$12,431,363","+42.4%","28","Fantastic Beasts and Where to Find Them","-","-","-",46,"false",2016
"632","Nov 10-13","$7,141,703","-26.8%","$8,731,591","-23%","26","The Girl on the Train","-","-","-",45,"false",2016
"633","Nov 3-6","$9,758,061","+12.5%","$11,346,833","+17.5%","26","The Girl on the Train","-","-","-",44,"false",2016
"634","Oct 27-30","$8,677,673","-6.1%","$9,658,250","-5.5%","26","Doctor Strange","-","-","-",43,"false",2016
"635","Oct 20-23","$9,241,771","-26.7%","$10,224,135","-24.7%","26","Inferno","-","-","-",42,"false",2016
"636","Oct 13-16","$12,609,536","+17.9%","$13,570,125","+18.3%","29","Inferno","-","-","-",41,"false",2016
"637","Oct 6-9","$10,697,263","+31.8%","$11,470,801","+26.8%","26","The Secret Life of Pets","-","-","-",40,"false",2016
"638","Sep 29-Oct 2","$8,119,310","-3.6%","$9,045,497","-1.8%","27","Finding Dory","-","-","-",39,"false",2016
"639","Sep 22-25","$8,422,816","-29.2%","$9,213,218","-27.7%","24","Finding Dory","-","-","-",38,"false",2016
"640","Sep 15-18","$11,897,506","+92.2%","$12,736,160","+90.3%","26","Finding Dory","-","-","-",37,"false",2016
"641","Sep 8-11","$6,190,181","-7.3%","$6,693,542","-4.4%","24","Me Before You","-","-","-",36,"false",2016
"642","Sep 1-4","$6,678,914","-15.3%","$7,003,752","-13.8%","26","Me Before You","-","-","-",35,"false",2016
"643","Aug 25-28","$7,889,910","+52.5%","$8,129,609","+52.2%","30","Ice Age: Collision Course","-","-","-",34,"false",2016
"644","Aug 18-21Rio Olympics","$5,172,978","+13.3%","$5,342,461","+13.6%","28","Suicide Squad","-","-","-",33,"false",2016
"645","Aug 11-14Rio Olympics","$4,565,297","+92.7%","$4,702,360","+79.7%","25","Suicide Squad","-","-","-",32,"false",2016
"646","Aug 4-7Rio Olympics","$2,369,182","-20.9%","$2,617,316","-21%","20","Lights Out","-","-","-",31,"false",2016
"647","Jul 28-31","$2,996,178","+3.8%","$3,313,814","+2.9%","29","Ghostbusters","-","-","-",30,"false",2016
"648","Jul 21-24","$2,887,781","-7%","$3,221,562","-6.1%","25","Star Trek Beyond","-","-","-",29,"false",2016
"649","Jul 14-17","$3,104,227","+68%","$3,429,822","+57.2%","27","The Legend of Tarzan","-","-","-",28,"false",2016
"650","Jul 7-10","$1,847,826","+8.2%","$2,181,376","+1%","26","Teenage Mutant Ninja Turtles: Out of the Shadows","-","-","-",27,"false",2016
"651","Jun 30-Jul 3","$1,707,163","-37%","$2,160,679","-31%","26","The Conjuring 2","-","-","-",26,"false",2016
"652","Jun 23-26","$2,710,691","-33.9%","$3,131,425","-35.3%","25","The Conjuring 2","-","-","-",25,"false",2016
"653","Jun 16-19","$4,098,497","-11.6%","$4,842,675","-10.8%","20","The Angry Birds Movie","-","-","-",24,"false",2016
"654","Jun 9-12","$4,636,616","-48%","$5,429,172","-43.3%","20","Now You See Me 2","-","-","-",23,"false",2016
"655","Jun 2-5","$8,922,435","+32.9%","$9,574,973","+31.9%","20","Alice Through the Looking Glass","-","-","-",22,"false",2016
"656","May 26-29","$6,713,567","+12.3%","$7,258,128","+15.2%","20","Alice Through the Looking Glass","-","-","-",21,"false",2016
"657","May 19-22","$5,975,591","-19.8%","$6,300,789","-21.7%","20","X-Men: Apocalypse","-","-","-",20,"false",2016
"658","May 12-15","$7,450,271","-1.9%","$8,050,266","-2.4%","20","Captain America: Civil War","-","-","-",19,"false",2016
"659","May 5-8","$7,597,344","+32.9%","$8,251,764","+16.2%","20","Captain America: Civil War","-","-","-",18,"false",2016
"660","Apr 28-May 1","$5,716,038","-26.9%","$7,100,154","-22.2%","20","The Jungle Book","-","-","-",17,"false",2016
"661","Apr 21-24","$7,817,874","+3.9%","$9,126,383","+11.2%","20","The Jungle Book","-","-","-",16,"false",2016
"662","Apr 14-17","$7,524,396","+39.9%","$8,205,529","+29.5%","20","The Jungle Book","-","-","-",15,"false",2016
"663","Apr 7-10","$5,376,671","-12.4%","$6,336,073","-15%","20","The Huntsman: Winter's War","-","-","-",14,"false",2016
"664","Mar 31-Apr 3","$6,139,263","-36.7%","$7,451,585","-32.2%","20","Batman v Superman: Dawn of Justice","-","-","-",13,"false",2016
"665","Mar 24-27","$9,704,447","+41.8%","$10,996,401","+34.9%","20","Batman v Superman: Dawn of Justice","-","-","-",12,"false",2016
"666","Mar 17-20","$6,841,590","-22.7%","$8,149,547","-21.9%","20","Kung Fu Panda 3","-","-","-",11,"false",2016
"667","Mar 10-13","$8,854,240","-13.1%","$10,430,845","-14.4%","20","Allegiant","-","-","-",10,"false",2016
"668","Mar 3-6","$10,183,935","-24.1%","$12,178,463","-15.4%","20","Zootopia","-","-","-",9,"false",2016
"669","Feb 25-28","$13,410,455","-6.9%","$14,403,345","-4.6%","20","Zootopia","-","-","-",8,"false",2016
"670","Feb 18-21","$14,405,141","+32%","$15,090,422","+28.6%","20","Perfect Strangers","-","-","-",7,"false",2016
"671","Feb 11-14","$10,910,378","-0.3%","$11,738,202","-2.2%","20","Perfect Strangers","-","-","-",6,"false",2016
"672","Feb 4-7","$10,938,033","-7%","$12,005,263","-8.1%","19","The Hateful Eight","-","-","-",5,"false",2016
"673","Jan 28-31","$11,757,768","-11.1%","$13,059,957","-8.7%","20","The Big Score","-","-","-",4,"false",2016
"674","Jan 21-24","$13,221,114","-27.7%","$14,309,342","-26.6%","19","The Revenant","-","-","-",3,"false",2016
"675","Jan 14-17","$18,287,053","-24.5%","$19,491,502","-22.8%","20","Quo vado?","-","-","-",2,"false",2016
"676","Jan 7-10","$24,220,797","-36.5%","$25,257,711","-35.8%","20","Quo vado?","-","-","-",1,"false",2016
"677","Dec 28-31","$16,271,166","+136.9%","$17,125,737","+137%","22","Coco","-","-","-",52,"false",2017
"678","Dec 21-24","$6,869,684","-37.2%","$7,225,839","-38.4%","20","Star Wars: Episode VIII - The Last Jedi","-","-","-",51,"false",2017
"679","Dec 14-17","$10,935,867","+16.6%","$11,727,334","+7.6%","29","Star Wars: Episode VIII - The Last Jedi","-","-","-",50,"false",2017
"680","Dec 7-10","$9,382,357","+8%","$10,899,831","+8.4%","33","Murder on the Orient Express","-","-","-",49,"false",2017
"681","Nov 30-Dec 3","$8,684,479","+23.2%","$10,058,402","+18.2%","29","Murder on the Orient Express","-","-","-",48,"false",2017
"682","Nov 23-26","$7,051,714","-18.8%","$8,509,879","-14.6%","27","Justice League","-","-","-",47,"false",2017
"683","Nov 16-19","$8,680,010","-0.1%","$9,970,563","-4.5%","25","Justice League","-","-","-",46,"false",2017
"684","Nov 9-12","$8,689,739","-4.8%","$10,444,616","-7%","27","The Place","-","-","-",45,"false",2017
"685","Nov 2-5","$9,131,298","-18.5%","$11,231,086","-5.9%","30","Thor: Ragnarok","-","-","-",44,"false",2017
"686","Oct 26-29","$11,207,974","-6.2%","$11,932,298","-10.3%","26","Thor: Ragnarok","-","-","-",43,"false",2017
"687","Oct 19-22","$11,946,769","+129.9%","$13,307,156","+114.4%","27","It","-","-","-",42,"false",2017
"688","Oct 12-15","$5,196,590","-21.3%","$6,206,779","-21%","27","Blade Runner 2049","-","-","-",41,"false",2017
"689","Oct 5-8","$6,606,951","-4.9%","$7,859,481","-6.1%","25","Blade Runner 2049","-","-","-",40,"false",2017
"690","Sep 28-Oct 1","$6,945,255","-23.6%","$8,368,838","-14.5%","27","The Emoji Movie","-","-","-",39,"false",2017
"691","Sep 21-24","$9,086,705","-11.9%","$9,787,282","-10.1%","26","Cars 3","-","-","-",38,"false",2017
"692","Sep 14-17","$10,312,621","+14.2%","$10,886,825","+13%","27","Cars 3","-","-","-",37,"false",2017
"693","Sep 7-10","$9,030,808","-5.6%","$9,634,550","-2.1%","25","Despicable Me 3","-","-","-",36,"false",2017
"694","Aug 31-Sep 3","$9,566,816","+15.6%","$9,845,728","+17%","26","Despicable Me 3","-","-","-",35,"false",2017
"695","Aug 24-27","$8,276,495","+273.3%","$8,412,048","+256.7%","25","Despicable Me 3","-","-","-",34,"false",2017
"696","Aug 17-20","$2,217,230","-5.8%","$2,358,353","-5.6%","25","Atomic Blonde","-","-","-",33,"false",2017
"697","Aug 10-13","$2,354,360","+4.8%","$2,497,514","+2.4%","28","The Dark Tower","-","-","-",32,"false",2017
"698","Aug 3-6","$2,245,948","+35%","$2,439,952","+30%","27","Annabelle: Creation","-","-","-",31,"false",2017
"699","Jul 27-30","$1,663,439","-31.5%","$1,877,031","-27.9%","29","Spider-Man: Homecoming","-","-","-",30,"false",2017
"700","Jul 20-23","$2,426,712","-29.2%","$2,604,523","-27.3%","28","Spider-Man: Homecoming","-","-","-",29,"false",2017
"701","Jul 13-16","$3,427,223","-16.7%","$3,581,008","-16.5%","26","Spider-Man: Homecoming","-","-","-",28,"false",2017
"702","Jul 6-9","$4,112,555","+17.1%","$4,287,882","+9.9%","26","Spider-Man: Homecoming","-","-","-",27,"false",2017
"703","Jun 29-Jul 2","$3,511,739","-9.3%","$3,902,677","-4.6%","24","Transformers: The Last Knight","-","-","-",26,"false",2017
"704","Jun 22-25","$3,872,432","+29.9%","$4,092,695","+27.4%","20","Transformers: The Last Knight","-","-","-",25,"false",2017
"705","Jun 15-18","$2,981,484","-29.8%","$3,211,923","-28.2%","20","The Mummy","-","-","-",24,"false",2017
"706","Jun 8-11","$4,244,866","-25.6%","$4,474,527","-26.7%","20","The Mummy","-","-","-",23,"false",2017
"707","Jun 1-4","$5,706,738","-7.7%","$6,101,258","-6.3%","20","Pirates of the Caribbean: Dead Men Tell No Tales","-","-","-",22,"false",2017
"708","May 25-28","$6,181,776","+79.5%","$6,510,895","+62.2%","20","Pirates of the Caribbean: Dead Men Tell No Tales","-","-","-",21,"false",2017
"709","May 18-21","$3,443,178","-13.4%","$4,015,059","-16.1%","23","Alien: Covenant","-","-","-",20,"false",2017
"710","May 11-14","$3,977,954","-30.7%","$4,787,746","-23.8%","27","Alien: Covenant","-","-","-",19,"false",2017
"711","May 4-7","$5,744,062","-26.3%","$6,279,492","-24.5%","27","Guardians of the Galaxy Vol. 2","-","-","-",18,"false",2017
"712","Apr 27-30","$7,797,819","-0.7%","$8,317,260","-1.4%","26","Guardians of the Galaxy Vol. 2","-","-","-",17,"false",2017
"713","Apr 20-23","$7,850,706","-20.6%","$8,435,331","-18.7%","24","The Fate of the Furious","-","-","-",16,"false",2017
"714","Apr 13-16","$9,888,488","+170.7%","$10,370,766","+128.6%","21","The Fate of the Furious","-","-","-",15,"false",2017
"715","Apr 6-9","$3,652,386","-38.4%","$4,536,145","-32.3%","28","Smurfs: The Lost Village","-","-","-",14,"false",2017
"716","Mar 30-Apr 2","$5,929,384","-33.9%","$6,704,858","-31%","25","Beauty and the Beast","-","-","-",13,"false",2017
"717","Mar 23-26","$8,971,855","-24.3%","$9,718,564","-25%","20","Beauty and the Beast","-","-","-",12,"false",2017
"718","Mar 16-19","$11,853,608","+100.2%","$12,960,000","+64.5%","30","Beauty and the Beast","-","-","-",11,"false",2017
"719","Mar 9-12","$5,922,003","-29.8%","$7,877,021","-26.8%","31","Kong: Skull Island","-","-","-",10,"false",2017
"720","Mar 2-5","$8,430,837","-1%","$10,762,166","+12.1%","30","Logan","-","-","-",9,"false",2017
"721","Feb 23-26","$8,516,283","-13.6%","$9,598,427","-12%","20","The Great Wall","-","-","-",8,"false",2017
"722","Feb 16-19","$9,857,808","-24.8%","$10,902,974","-22.2%","20","Fifty Shades Darker","-","-","-",7,"false",2017
"723","Feb 9-12","$13,109,152","+41.9%","$14,008,657","+30.4%","26","Fifty Shades Darker","-","-","-",6,"false",2017
"724","Feb 2-5","$9,235,808","-16.7%","$10,738,793","-17.9%","23","La La Land","-","-","-",5,"false",2017
"725","Jan 26-29","$11,086,505","-4.7%","$13,086,355","-1.1%","23","L'ora legale","-","-","-",4,"false",2017
"726","Jan 19-22","$11,629,478","-1.4%","$13,236,815","+1.5%","22","L'ora legale","-","-","-",3,"false",2017
"727","Jan 12-15","$11,792,650","-37.5%","$13,036,019","-37.3%","22","Collateral Beauty","-","-","-",2,"false",2017
"728","Jan 5-8","$18,857,648","+35.8%","$20,782,041","+31.9%","20","Mr. Happiness","-","-","-",1,"false",2017
"729","Dec 27-30","$16,456,040","+64.1%","$18,146,099","+63%","25","Mary Poppins Returns","-","-","-",52,"false",2018
"730","Dec 20-23","$10,026,785","+34.6%","$11,132,686","+36.2%","52","Mary Poppins Returns","-","-","-",51,"false",2018
"731","Dec 13-16","$7,449,946","-27%","$8,175,489","-26.4%","50","Bohemian Rhapsody","-","-","-",50,"false",2018
"732","Dec 6-9","$10,211,725","-18.9%","$11,101,858","-17.2%","51","Bohemian Rhapsody","-","-","-",49,"false",2018
"733","Nov 29-Dec 2","$12,599,009","+84.9%","$13,414,019","+65.4%","58","Bohemian Rhapsody","-","-","-",48,"false",2018
"734","Nov 22-25","$6,812,245","-38.8%","$8,108,154","-32.4%","49","Fantastic Beasts: The Crimes of Grindelwald","-","-","-",47,"false",2018
"735","Nov 15-18","$11,137,244","+63.6%","$11,987,296","+55.8%","30","Fantastic Beasts: The Crimes of Grindelwald","-","-","-",46,"false",2018
"736","Nov 8-11","$6,807,801","-51%","$7,693,165","-52%","29","The Nutcracker and the Four Realms","-","-","-",45,"false",2018
"737","Nov 1-4","$13,899,482","+110.6%","$16,030,792","+90.9%","25","The Nutcracker and the Four Realms","-","-","-",44,"false",2018
"738","Oct 25-28","$6,598,901","-0.7%","$8,395,886","+4%","25","Halloween","-","-","-",43,"false",2018
"739","Oct 18-21","$6,646,599","-18.6%","$8,070,563","-11.6%","25","A Star Is Born","-","-","-",42,"false",2018
"740","Oct 11-14","$8,162,954","-14.3%","$9,128,198","-12.9%","30","A Star Is Born","-","-","-",41,"false",2018
"741","Oct 4-7","$9,525,342","+48.7%","$10,485,213","+43.1%","25","Venom","-","-","-",40,"false",2018
"742","Sep 27-30","$6,405,467","-37.5%","$7,328,506","-31.8%","25","Incredibles 2","-","-","-",39,"false",2018
"743","Sep 20-23","$10,251,356","+112.5%","$10,750,567","+88.2%","28","Incredibles 2","-","-","-",38,"false",2018
"744","Sep 13-16","$4,823,061","-21.3%","$5,712,724","-14.6%","26","Mamma Mia! Here We Go Again","-","-","-",37,"false",2018
"745","Sep 6-9","$6,131,111","-29%","$6,691,410","-24.9%","24","Mamma Mia! Here We Go Again","-","-","-",36,"false",2018
"746","Aug 30-Sep 2","$8,640,375","+7.1%","$8,912,476","+8.6%","25","Hotel Transylvania 3: Summer Vacation","-","-","-",35,"false",2018
"747","Aug 23-26","$8,066,505","+155.5%","$8,207,824","+143.3%","29","Hotel Transylvania 3: Summer Vacation","-","-","-",34,"false",2018
"748","Aug 16-19","$3,157,551","-8.1%","$3,373,877","-6.9%","28","Ant-Man and the Wasp","-","-","-",33,"false",2018
"749","Aug 9-12","$3,437,559","+97.4%","$3,624,347","+91.5%","26","The Meg","-","-","-",32,"false",2018
"750","Aug 2-5","$1,741,518","-22.4%","$1,892,282","-21.5%","26","Ocean's Eight","-","-","-",31,"false",2018
"751","Jul 26-29","$2,243,623","+21.3%","$2,409,225","+12.9%","32","Ocean's Eight","-","-","-",30,"false",2018
"752","Jul 19-22","$1,849,367","+30.2%","$2,134,649","+25.1%","31","Skyscraper","-","-","-",29,"false",2018
"753","Jul 12-15World Cup (Russia)","$1,420,488","-26.8%","$1,706,677","-18.6%","30","12 Strong","-","-","-",28,"false",2018
"754","Jul 5-8World Cup (Russia)","$1,939,328","+3.5%","$2,096,472","+1.2%","27","The First Purge","-","-","-",27,"false",2018
"755","Jun 28-Jul 1World Cup (Russia)","$1,873,611","-29.7%","$2,070,840","-30.7%","26","Jurassic World: Fallen Kingdom","-","-","-",26,"false",2018
"756","Jun 21-24World Cup (Russia)","$2,665,081","-19.1%","$2,988,078","-17.9%","29","Jurassic World: Fallen Kingdom","-","-","-",25,"false",2018
"757","Jun 14-17World Cup (Russia)","$3,295,501","-43.4%","$3,639,125","-41.6%","26","Jurassic World: Fallen Kingdom","-","-","-",24,"false",2018
"758","Jun 7-10","$5,826,624","+77.6%","$6,235,560","+69.3%","26","Jurassic World: Fallen Kingdom","-","-","-",23,"false",2018
"759","May 31-Jun 3","$3,280,865","-27.3%","$3,682,608","-23.5%","25","Solo: A Star Wars Story","-","-","-",22,"false",2018
"760","May 24-27","$4,513,015","-24%","$4,815,564","-24.3%","27","Solo: A Star Wars Story","-","-","-",21,"false",2018
"761","May 17-20","$5,940,487","+13%","$6,359,619","+14.2%","26","Deadpool 2","-","-","-",20,"false",2018
"762","May 10-13","$5,258,577","-24.4%","$5,566,439","-25.5%","27","Avengers: Infinity War","-","-","-",19,"false",2018
"763","May 3-6","$6,956,691","-32.9%","$7,476,022","-31.8%","28","Avengers: Infinity War","-","-","-",18,"false",2018
"764","Apr 26-29","$10,373,596","+180.6%","$10,964,427","+137.9%","31","Avengers: Infinity War","-","-","-",17,"false",2018
"765","Apr 19-22","$3,696,700","-37.1%","$4,608,010","-37%","30","Loving Pablo","-","-","-",16,"false",2018
"766","Apr 12-15","$5,873,731","+11%","$7,310,043","+13.4%","30","Rampage","-","-","-",15,"false",2018
"767","Apr 5-8","$5,292,321","-36.7%","$6,447,101","-30.6%","31","Den of Thieves","-","-","-",14,"false",2018
"768","Mar 29-Apr 1","$8,360,266","+3.8%","$9,293,319","+1.9%","28","Ready Player One","-","-","-",13,"false",2018
"769","Mar 22-25","$8,054,361","+3.8%","$9,115,692","-5%","27","Pacific Rim: Uprising","-","-","-",12,"false",2018
"770","Mar 15-18","$7,758,981","-2.5%","$9,594,159","-3.4%","28","Tomb Raider","-","-","-",11,"false",2018
"771","Mar 8-11","$7,958,189","-16.7%","$9,932,417","-12.8%","27","The Shape of Water","-","-","-",10,"false",2018
"772","Mar 1-4","$9,551,090","-19.9%","$11,394,351","-12.5%","25","Red Sparrow","-","-","-",9,"false",2018
"773","Feb 22-25PyeongChang Olympics","$11,924,424","-26.2%","$13,015,580","-24.5%","28","There's No Place Like Home","-","-","-",8,"false",2018
"774","Feb 15-18PyeongChang Olympics","$16,159,609","+17.8%","$17,242,181","+13.1%","26","There's No Place Like Home","-","-","-",7,"false",2018
"775","Feb 8-11PyeongChang Olympics","$13,713,223","+26.7%","$15,248,552","+11.1%","28","Fifty Shades Freed","-","-","-",6,"false",2018
"776","Feb 1-4","$10,824,740","+3%","$13,725,842","+1.3%","26","The Post","-","-","-",5,"false",2018
"777","Jan 25-28","$10,508,410","-14.6%","$13,551,642","-1.1%","24","Made in Italy","-","-","-",4,"false",2018
"778","Jan 18-21","$12,309,494","-11.4%","$13,698,369","-10.9%","26","Blessed Madness","-","-","-",3,"false",2018
"779","Jan 11-14","$13,895,346","-26.7%","$15,365,595","-24.8%","24","Blessed Madness","-","-","-",2,"false",2018
"780","Jan 4-7","$18,947,316","+16.4%","$20,428,231","+19.3%","23","Jumanji: Welcome to the Jungle","-","-","-",1,"false",2018
"781","Dec 26-29","$13,148,543","-15.4%","$13,148,543","-17.9%","10","Jumanji: The Next Level","-","-","-",52,"false",2019
"782","Dec 19-22","$15,547,708","+333.7%","$16,013,542","+346.7%","51","Star Wars: Episode IX - The Rise of Skywalker","-","-","-",51,"false",2019
"783","Dec 12-15","$3,584,950","-66.9%","$3,585,117","-68.9%","11","Frozen II","-","-","-",50,"false",2019
"784","Dec 5-8","$10,841,912","-17.1%","$11,520,359","-18.1%","51","Frozen II","-","-","-",49,"false",2019
"785","Nov 28-Dec 1","$13,076,622","+15.7%","$14,066,341","+2.9%","52","Frozen II","-","-","-",48,"false",2019
"786","Nov 21-24","$11,305,650","+51.9%","$13,673,684","+43.2%","54","Citizen Rosi","-","-","-",47,"false",2019
"787","Nov 14-17","$7,440,691","-7.6%","$9,551,254","-2.9%","53","Ford v Ferrari","-","-","-",46,"false",2019
"788","Nov 7-10","$8,053,128","-55.2%","$9,839,965","-48.2%","52","Hustlers","-","-","-",45,"false",2019
"789","Oct 31-Nov 3","$17,966,366","+100.8%","$18,979,169","+99.3%","51","The Addams Family","-","-","-",44,"false",2019
"790","Oct 24-27","$8,949,267","-23.9%","$9,520,796","-26%","52","Maleficent: Mistress of Evil","-","-","-",43,"false",2019
"791","Oct 17-20","$11,755,245","+14%","$12,858,972","+13.3%","50","Maleficent: Mistress of Evil","-","-","-",42,"false",2019
"792","Oct 10-13","$10,307,983","-5.4%","$11,347,267","-4.5%","48","Joker","-","-","-",41,"false",2019
"793","Oct 3-6","$10,895,106","+69.2%","$11,878,492","+64.3%","49","Joker","-","-","-",40,"false",2019
"794","Sep 26-29","$6,438,272","-30.8%","$7,229,265","-27.5%","47","Once Upon a Time in Hollywood","-","-","-",39,"false",2019
"795","Sep 19-22","$9,308,511","+71.9%","$9,974,772","+70%","49","Once Upon a Time in Hollywood","-","-","-",38,"false",2019
